index,time,kernel,dimension,blocksize,operation
0,1.21295,48400,14080,64,launch
1,1.21505,48400,14080,64,launch
2,1.21579,48400,14080,64,launch
3,1.21783,48400,14080,64,launch
4,1.21664,48400,14080,64,launch
5,1.21662,48400,14080,64,launch
6,1.21795,48400,14080,64,launch
7,1.21873,48400,14080,64,launch
8,1.21729,48400,14080,64,launch
9,1.21759,48400,14080,64,launch
10,1.21908,48400,14080,64,launch
11,1.21926,48400,14080,64,launch
12,1.2178,48400,14080,64,launch
13,1.21854,48400,14080,64,launch
14,1.21949,48400,14080,64,launch
15,1.21968,48400,14080,64,launch
16,1.21967,48400,14080,64,launch
17,1.2183,48400,14080,64,launch
18,1.21977,48400,14080,64,launch
19,1.22002,48400,14080,64,launch
20,1.21405,48400,14080,64,launch
21,1.21527,48400,14080,64,launch
22,1.21733,48400,14080,64,launch
23,1.21766,48400,14080,64,launch
24,1.21866,48400,14080,64,launch
25,1.21882,48400,14080,64,launch
26,1.21891,48400,14080,64,launch
27,1.21886,48400,14080,64,launch
28,1.21886,48400,14080,64,launch
29,1.21884,48400,14080,64,launch
30,1.21884,48400,14080,64,launch
31,1.21878,48400,14080,64,launch
32,1.21881,48400,14080,64,launch
33,1.21879,48400,14080,64,launch
34,1.21884,48400,14080,64,launch
35,1.21894,48400,14080,64,launch
36,1.21887,48400,14080,64,launch
37,1.21896,48400,14080,64,launch
38,1.21989,48400,14080,64,launch
39,1.22014,48400,14080,64,launch
40,1.2151,48400,14080,64,launch
41,1.21979,48400,14080,64,launch
42,1.21974,48400,14080,64,launch
43,1.21972,48400,14080,64,launch
44,1.21968,48400,14080,64,launch
45,1.2197,48400,14080,64,launch
46,1.21967,48400,14080,64,launch
47,1.21968,48400,14080,64,launch
48,1.21961,48400,14080,64,launch
49,1.21957,48400,14080,64,launch
50,1.21958,48400,14080,64,launch
51,1.21968,48400,14080,64,launch
52,1.21964,48400,14080,64,launch
53,1.21969,48400,14080,64,launch
54,1.2196,48400,14080,64,launch
55,1.21966,48400,14080,64,launch
56,1.2196,48400,14080,64,launch
57,1.21968,48400,14080,64,launch
58,1.21979,48400,14080,64,launch
59,1.21968,48400,14080,64,launch
60,1.21531,48400,14080,64,launch
61,1.21839,48400,14080,64,launch
62,1.21839,48400,14080,64,launch
63,1.21843,48400,14080,64,launch
64,1.21846,48400,14080,64,launch
65,1.21843,48400,14080,64,launch
66,1.21848,48400,14080,64,launch
67,1.21845,48400,14080,64,launch
68,1.21837,48400,14080,64,launch
69,1.21844,48400,14080,64,launch
70,1.21828,48400,14080,64,launch
71,1.2184,48400,14080,64,launch
72,1.21834,48400,14080,64,launch
73,1.21823,48400,14080,64,launch
74,1.21834,48400,14080,64,launch
75,1.21838,48400,14080,64,launch
76,1.21832,48400,14080,64,launch
77,1.21831,48400,14080,64,launch
78,1.2184,48400,14080,64,launch
79,1.21848,48400,14080,64,launch
80,1.22018,48400,14080,64,launch
81,1.22355,48400,14080,64,launch
82,1.22349,48400,14080,64,launch
83,1.22359,48400,14080,64,launch
84,1.22348,48400,14080,64,launch
85,1.2235,48400,14080,64,launch
86,1.22349,48400,14080,64,launch
87,1.22358,48400,14080,64,launch
88,1.22356,48400,14080,64,launch
89,1.22357,48400,14080,64,launch
90,1.22356,48400,14080,64,launch
91,1.22345,48400,14080,64,launch
92,1.22358,48400,14080,64,launch
93,1.22344,48400,14080,64,launch
94,1.22345,48400,14080,64,launch
95,1.22349,48400,14080,64,launch
96,1.22349,48400,14080,64,launch
97,1.22343,48400,14080,64,launch
98,1.22351,48400,14080,64,launch
99,1.22343,48400,14080,64,launch
