index,time,kernel,dimension,blocksize,operation
0,0.100006,10000,6400,64,instantiation
1,0.100816,10000,6400,64,instantiation
2,0.101235,10000,6400,64,instantiation
3,0.101937,10000,6400,64,instantiation
4,0.103167,10000,6400,64,instantiation
5,0.104542,10000,6400,64,instantiation
6,0.105324,10000,6400,64,instantiation
7,0.105546,10000,6400,64,instantiation
8,0.106368,10000,6400,64,instantiation
9,0.109091,10000,6400,64,instantiation
