time,kernel,dimension,blocksize,operation,
0,1.40283,2,21760,21760,launch,1
1,1.41047,2,21760,21760,launch,1
2,1.41316,2,21760,21760,launch,1
3,1.41168,2,21760,21760,launch,1
4,1.41631,2,21760,21760,launch,1
5,1.41563,2,21760,21760,launch,1
6,1.42177,2,21760,21760,launch,1
7,1.41942,2,21760,21760,launch,1
8,1.41964,2,21760,21760,launch,1
9,1.41998,2,21760,21760,launch,1
10,1.43318,2,21760,21760,launch,1
11,1.43653,2,21760,21760,launch,1
12,1.43172,2,21760,21760,launch,1
13,1.42521,2,21760,21760,launch,1
14,1.42471,2,21760,21760,launch,1
15,1.42614,2,21760,21760,launch,1
16,1.43358,2,21760,21760,launch,1
17,1.42844,2,21760,21760,launch,1
18,1.42958,2,21760,21760,launch,1
19,1.42962,2,21760,21760,launch,1
20,1.43473,2,21760,21760,launch,1
21,1.57155,2,21760,21760,launch,1
22,1.43459,2,21760,21760,launch,1
23,1.43736,2,21760,21760,launch,1
24,1.43811,2,21760,21760,launch,1
25,1.4388,2,21760,21760,launch,1
26,1.47213,2,21760,21760,launch,1
27,1.44207,2,21760,21760,launch,1
28,1.44428,2,21760,21760,launch,1
29,1.44301,2,21760,21760,launch,1
30,1.44578,2,21760,21760,launch,1
31,1.43617,2,21760,21760,launch,1
32,1.4467,2,21760,21760,launch,1
33,1.43763,2,21760,21760,launch,1
34,1.44034,2,21760,21760,launch,1
35,1.43925,2,21760,21760,launch,1
36,1.44709,2,21760,21760,launch,1
37,1.75703,2,21760,21760,launch,1
38,1.47105,2,21760,21760,launch,1
39,1.44141,2,21760,21760,launch,1
40,1.43916,2,21760,21760,launch,1
41,1.43207,2,21760,21760,launch,1
42,1.44863,2,21760,21760,launch,1
43,1.43375,2,21760,21760,launch,1
44,1.59273,2,21760,21760,launch,1
45,1.44828,2,21760,21760,launch,1
46,1.44034,2,21760,21760,launch,1
47,1.44641,2,21760,21760,launch,1
48,1.45169,2,21760,21760,launch,1
49,1.44918,2,21760,21760,launch,1
50,1.43667,2,21760,21760,launch,1
51,1.45721,2,21760,21760,launch,1
52,1.46842,2,21760,21760,launch,1
53,1.45152,2,21760,21760,launch,1
54,1.46252,2,21760,21760,launch,1
55,1.4521,2,21760,21760,launch,1
56,1.4742,2,21760,21760,launch,1
57,1.46254,2,21760,21760,launch,1
58,1.47039,2,21760,21760,launch,1
59,1.522,2,21760,21760,launch,1
60,1.67281,2,21760,21760,launch,1
61,1.46363,2,21760,21760,launch,1
62,1.57869,2,21760,21760,launch,1
63,1.45332,2,21760,21760,launch,1
64,1.44972,2,21760,21760,launch,1
65,1.73047,2,21760,21760,launch,1
66,1.53452,2,21760,21760,launch,1
67,1.5433,2,21760,21760,launch,1
68,1.54963,2,21760,21760,launch,1
69,1.45462,2,21760,21760,launch,1
70,1.47823,2,21760,21760,launch,1
71,1.5319,2,21760,21760,launch,1
72,1.63261,2,21760,21760,launch,1
73,1.59025,2,21760,21760,launch,1
74,1.46728,2,21760,21760,launch,1
75,1.4524,2,21760,21760,launch,1
76,1.69447,2,21760,21760,launch,1
77,1.71969,2,21760,21760,launch,1
78,1.52184,2,21760,21760,launch,1
79,1.7252,2,21760,21760,launch,1
80,1.53755,2,21760,21760,launch,1
81,1.4817,2,21760,21760,launch,1
82,1.48238,2,21760,21760,launch,1
83,1.48645,2,21760,21760,launch,1
84,1.45859,2,21760,21760,launch,1
85,1.45581,2,21760,21760,launch,1
86,1.45425,2,21760,21760,launch,1
87,1.4554,2,21760,21760,launch,1
88,1.6583,2,21760,21760,launch,1
89,1.45252,2,21760,21760,launch,1
90,1.58274,2,21760,21760,launch,1
91,1.59188,2,21760,21760,launch,1
92,1.46946,2,21760,21760,launch,1
93,1.46646,2,21760,21760,launch,1
94,1.46579,2,21760,21760,launch,1
95,1.46008,2,21760,21760,launch,1
96,1.46826,2,21760,21760,launch,1
97,1.66472,2,21760,21760,launch,1
98,1.67376,2,21760,21760,launch,1
99,1.54718,2,21760,21760,launch,1
100,1.48085,2,21760,21760,launch,1
101,1.46027,2,21760,21760,launch,1
102,1.47987,2,21760,21760,launch,1
103,1.60337,2,21760,21760,launch,1
104,1.49406,2,21760,21760,launch,1
105,1.50349,2,21760,21760,launch,1
106,1.48219,2,21760,21760,launch,1
107,1.4636,2,21760,21760,launch,1
108,1.46753,2,21760,21760,launch,1
109,1.50235,2,21760,21760,launch,1
110,1.56952,2,21760,21760,launch,1
111,1.46225,2,21760,21760,launch,1
112,1.47514,2,21760,21760,launch,1
113,1.46656,2,21760,21760,launch,1
114,1.67024,2,21760,21760,launch,1
115,1.47819,2,21760,21760,launch,1
116,1.70241,2,21760,21760,launch,1
117,1.50739,2,21760,21760,launch,1
118,1.76338,2,21760,21760,launch,1
119,1.76685,2,21760,21760,launch,1
120,1.54965,2,21760,21760,launch,1
121,1.56182,2,21760,21760,launch,1
122,1.48624,2,21760,21760,launch,1
123,1.77369,2,21760,21760,launch,1
124,1.50999,2,21760,21760,launch,1
125,1.47513,2,21760,21760,launch,1
126,1.69056,2,21760,21760,launch,1
127,1.47344,2,21760,21760,launch,1
128,1.46209,2,21760,21760,launch,1
129,1.52068,2,21760,21760,launch,1
130,1.47398,2,21760,21760,launch,1
131,1.54884,2,21760,21760,launch,1
132,1.70898,2,21760,21760,launch,1
133,1.472,2,21760,21760,launch,1
134,1.47454,2,21760,21760,launch,1
135,1.61328,2,21760,21760,launch,1
136,1.4794,2,21760,21760,launch,1
137,1.58979,2,21760,21760,launch,1
138,1.48429,2,21760,21760,launch,1
139,1.45994,2,21760,21760,launch,1
140,1.46742,2,21760,21760,launch,1
141,1.46586,2,21760,21760,launch,1
142,1.4663,2,21760,21760,launch,1
143,1.48746,2,21760,21760,launch,1
144,1.72582,2,21760,21760,launch,1
145,1.47614,2,21760,21760,launch,1
146,1.49343,2,21760,21760,launch,1
147,1.83432,2,21760,21760,launch,1
148,1.49193,2,21760,21760,launch,1
149,1.80043,2,21760,21760,launch,1
150,1.48976,2,21760,21760,launch,1
151,1.61269,2,21760,21760,launch,1
152,1.48051,2,21760,21760,launch,1
153,1.59699,2,21760,21760,launch,1
154,1.48093,2,21760,21760,launch,1
155,1.46655,2,21760,21760,launch,1
156,1.46835,2,21760,21760,launch,1
157,1.46242,2,21760,21760,launch,1
158,1.46919,2,21760,21760,launch,1
159,1.4671,2,21760,21760,launch,1
160,1.47268,2,21760,21760,launch,1
161,1.46824,2,21760,21760,launch,1
162,1.79486,2,21760,21760,launch,1
163,1.5203,2,21760,21760,launch,1
164,1.55511,2,21760,21760,launch,1
165,1.46946,2,21760,21760,launch,1
166,1.57526,2,21760,21760,launch,1
167,1.48477,2,21760,21760,launch,1
168,1.53933,2,21760,21760,launch,1
169,1.78331,2,21760,21760,launch,1
170,1.47322,2,21760,21760,launch,1
171,1.46698,2,21760,21760,launch,1
172,1.70097,2,21760,21760,launch,1
173,1.45583,2,21760,21760,launch,1
174,1.48563,2,21760,21760,launch,1
175,1.45866,2,21760,21760,launch,1
176,1.45717,2,21760,21760,launch,1
177,1.45976,2,21760,21760,launch,1
178,1.45268,2,21760,21760,launch,1
179,1.47142,2,21760,21760,launch,1
180,1.53811,2,21760,21760,launch,1
181,1.46051,2,21760,21760,launch,1
182,1.59278,2,21760,21760,launch,1
183,1.46968,2,21760,21760,launch,1
184,1.50266,2,21760,21760,launch,1
185,1.46453,2,21760,21760,launch,1
186,1.48639,2,21760,21760,launch,1
187,1.46243,2,21760,21760,launch,1
188,1.46713,2,21760,21760,launch,1
189,1.46181,2,21760,21760,launch,1
190,1.46624,2,21760,21760,launch,1
191,1.46197,2,21760,21760,launch,1
192,1.53362,2,21760,21760,launch,1
193,1.45197,2,21760,21760,launch,1
194,1.46324,2,21760,21760,launch,1
195,1.46001,2,21760,21760,launch,1
196,1.45748,2,21760,21760,launch,1
197,1.69382,2,21760,21760,launch,1
198,1.46702,2,21760,21760,launch,1
199,1.45227,2,21760,21760,launch,1
