time,kernel,dimension,blocksize,operation,
0,8.61412,576,40960,5120,launch,1
1,8.64787,576,40960,5120,launch,1
2,8.66351,576,40960,5120,launch,1
3,8.69802,576,40960,5120,launch,1
4,8.71277,576,40960,5120,launch,1
5,8.71031,576,40960,5120,launch,1
6,8.73723,576,40960,5120,launch,1
7,8.74259,576,40960,5120,launch,1
8,8.74416,576,40960,5120,launch,1
9,8.73772,576,40960,5120,launch,1
10,8.75111,576,40960,5120,launch,1
11,8.73027,576,40960,5120,launch,1
12,8.80001,576,40960,5120,launch,1
13,8.77804,576,40960,5120,launch,1
14,8.78786,576,40960,5120,launch,1
15,8.76513,576,40960,5120,launch,1
16,8.80065,576,40960,5120,launch,1
17,8.79281,576,40960,5120,launch,1
18,8.76457,576,40960,5120,launch,1
19,8.78756,576,40960,5120,launch,1
20,8.76765,576,40960,5120,launch,1
21,8.78259,576,40960,5120,launch,1
22,8.79362,576,40960,5120,launch,1
23,8.77414,576,40960,5120,launch,1
24,8.782,576,40960,5120,launch,1
25,8.77865,576,40960,5120,launch,1
26,8.75887,576,40960,5120,launch,1
27,8.77124,576,40960,5120,launch,1
28,8.7852,576,40960,5120,launch,1
29,8.73309,576,40960,5120,launch,1
30,8.75806,576,40960,5120,launch,1
31,8.80419,576,40960,5120,launch,1
32,8.76217,576,40960,5120,launch,1
33,8.75041,576,40960,5120,launch,1
34,8.78832,576,40960,5120,launch,1
35,8.76855,576,40960,5120,launch,1
36,8.77214,576,40960,5120,launch,1
37,8.74438,576,40960,5120,launch,1
38,8.73657,576,40960,5120,launch,1
39,8.73505,576,40960,5120,launch,1
40,8.75656,576,40960,5120,launch,1
41,8.7327,576,40960,5120,launch,1
42,8.75222,576,40960,5120,launch,1
43,8.76902,576,40960,5120,launch,1
44,8.7492,576,40960,5120,launch,1
45,8.73284,576,40960,5120,launch,1
46,8.75985,576,40960,5120,launch,1
47,8.79651,576,40960,5120,launch,1
48,8.75992,576,40960,5120,launch,1
49,8.76939,576,40960,5120,launch,1
50,8.74663,576,40960,5120,launch,1
51,8.74391,576,40960,5120,launch,1
52,8.73419,576,40960,5120,launch,1
53,8.78126,576,40960,5120,launch,1
54,8.76952,576,40960,5120,launch,1
55,8.76657,576,40960,5120,launch,1
56,8.77062,576,40960,5120,launch,1
57,8.77019,576,40960,5120,launch,1
58,8.73168,576,40960,5120,launch,1
59,8.75909,576,40960,5120,launch,1
60,8.74568,576,40960,5120,launch,1
61,8.74645,576,40960,5120,launch,1
62,8.77945,576,40960,5120,launch,1
63,8.76939,576,40960,5120,launch,1
64,8.752,576,40960,5120,launch,1
65,8.75268,576,40960,5120,launch,1
66,8.79,576,40960,5120,launch,1
67,8.75073,576,40960,5120,launch,1
68,8.78166,576,40960,5120,launch,1
69,8.76661,576,40960,5120,launch,1
70,8.75943,576,40960,5120,launch,1
71,8.77721,576,40960,5120,launch,1
72,8.75211,576,40960,5120,launch,1
73,8.76424,576,40960,5120,launch,1
74,8.76446,576,40960,5120,launch,1
