index,time,kernel,dimension,blocksize
0,5.10915,9216,30720,320
1,5.12972,9216,30720,320
2,5.14591,9216,30720,320
3,5.15773,9216,30720,320
4,5.16902,9216,30720,320
5,5.17821,9216,30720,320
6,5.18664,9216,30720,320
7,5.19606,9216,30720,320
8,5.20154,9216,30720,320
9,5.20847,9216,30720,320
10,5.2143,9216,30720,320
11,5.21789,9216,30720,320
12,5.22231,9216,30720,320
13,5.22453,9216,30720,320
14,5.22762,9216,30720,320
15,5.23169,9216,30720,320
16,5.23532,9216,30720,320
17,5.23707,9216,30720,320
18,5.2368,9216,30720,320
19,5.23969,9216,30720,320
20,5.24447,9216,30720,320
21,5.24385,9216,30720,320
22,5.243,9216,30720,320
23,5.24525,9216,30720,320
24,5.24643,9216,30720,320
25,5.24398,9216,30720,320
26,5.2454,9216,30720,320
27,5.24721,9216,30720,320
28,5.24581,9216,30720,320
29,5.24404,9216,30720,320
30,5.24588,9216,30720,320
31,5.24469,9216,30720,320
32,5.24446,9216,30720,320
33,5.24361,9216,30720,320
34,5.24295,9216,30720,320
35,5.24205,9216,30720,320
36,5.24497,9216,30720,320
37,5.24332,9216,30720,320
38,5.24479,9216,30720,320
39,5.24357,9216,30720,320
40,5.2448,9216,30720,320
41,5.24025,9216,30720,320
42,5.24421,9216,30720,320
43,5.2431,9216,30720,320
44,5.24421,9216,30720,320
45,5.2452,9216,30720,320
46,5.24326,9216,30720,320
47,5.24532,9216,30720,320
48,5.24402,9216,30720,320
49,5.24363,9216,30720,320
50,5.24351,9216,30720,320
51,5.24134,9216,30720,320
52,5.24245,9216,30720,320
53,5.24305,9216,30720,320
54,5.24204,9216,30720,320
55,5.24224,9216,30720,320
56,5.23952,9216,30720,320
57,5.24306,9216,30720,320
58,5.24041,9216,30720,320
59,5.23907,9216,30720,320
60,5.24241,9216,30720,320
61,5.23828,9216,30720,320
62,5.23791,9216,30720,320
63,5.2395,9216,30720,320
64,5.23665,9216,30720,320
65,5.23923,9216,30720,320
66,5.23581,9216,30720,320
67,5.23723,9216,30720,320
68,5.23615,9216,30720,320
69,5.23342,9216,30720,320
70,5.23372,9216,30720,320
71,5.2338,9216,30720,320
72,5.23375,9216,30720,320
73,5.23187,9216,30720,320
74,5.2332,9216,30720,320
75,5.23285,9216,30720,320
76,5.22944,9216,30720,320
77,5.23036,9216,30720,320
78,5.23269,9216,30720,320
79,5.23101,9216,30720,320
80,5.22795,9216,30720,320
81,5.22887,9216,30720,320
82,5.23102,9216,30720,320
83,5.23108,9216,30720,320
84,5.22844,9216,30720,320
85,5.22826,9216,30720,320
86,5.22692,9216,30720,320
87,5.22526,9216,30720,320
88,5.22616,9216,30720,320
89,5.22582,9216,30720,320
90,5.22732,9216,30720,320
91,5.22555,9216,30720,320
92,5.2269,9216,30720,320
93,5.22682,9216,30720,320
94,5.22581,9216,30720,320
95,5.22495,9216,30720,320
96,5.22691,9216,30720,320
97,5.22558,9216,30720,320
98,5.22669,9216,30720,320
99,5.22665,9216,30720,320
100,5.22517,9216,30720,320
101,5.22456,9216,30720,320
102,5.226,9216,30720,320
103,5.22484,9216,30720,320
104,5.2261,9216,30720,320
105,5.22267,9216,30720,320
106,5.22479,9216,30720,320
107,5.22461,9216,30720,320
108,5.22234,9216,30720,320
109,5.22729,9216,30720,320
110,5.22112,9216,30720,320
111,5.22266,9216,30720,320
112,5.22259,9216,30720,320
113,5.22185,9216,30720,320
114,5.22084,9216,30720,320
115,5.2223,9216,30720,320
116,5.22208,9216,30720,320
117,5.22193,9216,30720,320
118,5.22028,9216,30720,320
119,5.22114,9216,30720,320
120,5.22129,9216,30720,320
121,5.22111,9216,30720,320
