index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,9.26868,78400,35840,128,launch,0
1,9.31578,78400,35840,128,launch,0
2,9.35157,78400,35840,128,launch,0
3,9.38149,78400,35840,128,launch,0
4,9.40312,78400,35840,128,launch,0
5,9.42105,78400,35840,128,launch,0
6,9.43411,78400,35840,128,launch,0
7,9.44535,78400,35840,128,launch,0
8,9.4543,78400,35840,128,launch,0
9,9.45757,78400,35840,128,launch,0
10,9.46824,78400,35840,128,launch,0
11,9.47327,78400,35840,128,launch,0
12,9.47583,78400,35840,128,launch,0
13,9.47981,78400,35840,128,launch,0
14,9.48107,78400,35840,128,launch,0
15,9.48044,78400,35840,128,launch,0
16,9.47852,78400,35840,128,launch,0
17,9.48,78400,35840,128,launch,0
18,9.47821,78400,35840,128,launch,0
19,9.47734,78400,35840,128,launch,0
20,9.47766,78400,35840,128,launch,0
21,9.47799,78400,35840,128,launch,0
22,9.47506,78400,35840,128,launch,0
23,9.47514,78400,35840,128,launch,0
24,9.47133,78400,35840,128,launch,0
25,9.4707,78400,35840,128,launch,0
26,9.468,78400,35840,128,launch,0
27,9.46522,78400,35840,128,launch,0
28,9.46411,78400,35840,128,launch,0
29,9.46498,78400,35840,128,launch,0
30,9.46326,78400,35840,128,launch,0
31,9.46464,78400,35840,128,launch,0
32,9.46429,78400,35840,128,launch,0
33,9.46308,78400,35840,128,launch,0
34,9.46324,78400,35840,128,launch,0
35,9.46173,78400,35840,128,launch,0
36,9.4655,78400,35840,128,launch,0
37,9.46319,78400,35840,128,launch,0
38,9.46307,78400,35840,128,launch,0
39,9.46651,78400,35840,128,launch,0
40,9.46298,78400,35840,128,launch,0
41,9.46088,78400,35840,128,launch,0
42,9.46194,78400,35840,128,launch,0
43,9.45738,78400,35840,128,launch,0
44,9.46007,78400,35840,128,launch,0
45,9.46181,78400,35840,128,launch,0
46,9.45883,78400,35840,128,launch,0
47,9.45892,78400,35840,128,launch,0
48,9.45963,78400,35840,128,launch,0
49,9.45787,78400,35840,128,launch,0
50,9.45899,78400,35840,128,launch,0
51,9.46178,78400,35840,128,launch,0
52,9.45977,78400,35840,128,launch,0
53,9.45734,78400,35840,128,launch,0
54,9.4563,78400,35840,128,launch,0
55,9.45854,78400,35840,128,launch,0
56,9.45662,78400,35840,128,launch,0
57,9.45536,78400,35840,128,launch,0
58,9.45613,78400,35840,128,launch,0
59,9.4559,78400,35840,128,launch,0
60,9.45714,78400,35840,128,launch,0
61,9.45757,78400,35840,128,launch,0
62,9.45875,78400,35840,128,launch,0
63,9.45957,78400,35840,128,launch,0
64,9.45839,78400,35840,128,launch,0
65,9.45815,78400,35840,128,launch,0
66,9.45768,78400,35840,128,launch,0
67,9.45908,78400,35840,128,launch,0
68,9.45767,78400,35840,128,launch,0
69,9.45635,78400,35840,128,launch,0
70,9.45858,78400,35840,128,launch,0
71,9.46014,78400,35840,128,launch,0
72,9.46109,78400,35840,128,launch,0
73,9.46058,78400,35840,128,launch,0
74,9.45996,78400,35840,128,launch,0
75,9.45874,78400,35840,128,launch,0
76,9.46139,78400,35840,128,launch,0
77,9.45934,78400,35840,128,launch,0
78,9.46299,78400,35840,128,launch,0
79,9.45995,78400,35840,128,launch,0
80,9.4601,78400,35840,128,launch,0
81,9.46145,78400,35840,128,launch,0
82,9.4602,78400,35840,128,launch,0
83,9.4604,78400,35840,128,launch,0
84,9.46113,78400,35840,128,launch,0
85,9.45844,78400,35840,128,launch,0
86,9.45802,78400,35840,128,launch,0
87,9.45821,78400,35840,128,launch,0
88,9.45745,78400,35840,128,launch,0
89,9.45826,78400,35840,128,launch,0
90,9.45765,78400,35840,128,launch,0
91,9.45859,78400,35840,128,launch,0
92,9.46326,78400,35840,128,launch,0
93,9.46217,78400,35840,128,launch,0
94,9.46437,78400,35840,128,launch,0
95,9.46251,78400,35840,128,launch,0
96,9.45833,78400,35840,128,launch,0
97,9.45776,78400,35840,128,launch,0
98,9.46175,78400,35840,128,launch,0
99,9.45759,78400,35840,128,launch,0
100,9.45778,78400,35840,128,launch,0
101,9.45814,78400,35840,128,launch,0
102,9.45817,78400,35840,128,launch,0
103,9.45829,78400,35840,128,launch,0
104,9.45886,78400,35840,128,launch,0
105,9.45934,78400,35840,128,launch,0
106,9.45853,78400,35840,128,launch,0
107,9.45792,78400,35840,128,launch,0
108,9.4568,78400,35840,128,launch,0
109,9.45642,78400,35840,128,launch,0
110,9.46037,78400,35840,128,launch,0
111,9.46012,78400,35840,128,launch,0
112,9.45957,78400,35840,128,launch,0
113,9.45989,78400,35840,128,launch,0
114,9.45609,78400,35840,128,launch,0
115,9.45558,78400,35840,128,launch,0
116,9.4558,78400,35840,128,launch,0
117,9.45613,78400,35840,128,launch,0
118,9.45591,78400,35840,128,launch,0
119,9.45743,78400,35840,128,launch,0
120,9.45846,78400,35840,128,launch,0
121,9.45693,78400,35840,128,launch,0
122,9.46196,78400,35840,128,launch,0
123,9.45897,78400,35840,128,launch,0
124,9.46054,78400,35840,128,launch,0
125,9.46235,78400,35840,128,launch,0
126,9.45792,78400,35840,128,launch,0
127,9.45762,78400,35840,128,launch,0
128,9.45639,78400,35840,128,launch,0
129,9.45875,78400,35840,128,launch,0
130,9.45796,78400,35840,128,launch,0
131,9.45682,78400,35840,128,launch,0
132,9.46067,78400,35840,128,launch,0
133,9.45858,78400,35840,128,launch,0
134,9.45861,78400,35840,128,launch,0
135,9.46137,78400,35840,128,launch,0
136,9.45863,78400,35840,128,launch,0
137,9.45802,78400,35840,128,launch,0
138,9.45864,78400,35840,128,launch,0
139,9.46044,78400,35840,128,launch,0
140,9.457,78400,35840,128,launch,0
141,9.45766,78400,35840,128,launch,0
142,9.45617,78400,35840,128,launch,0
143,9.45778,78400,35840,128,launch,0
144,9.45832,78400,35840,128,launch,0
145,9.46061,78400,35840,128,launch,0
146,9.45997,78400,35840,128,launch,0
147,9.46251,78400,35840,128,launch,0
148,9.46109,78400,35840,128,launch,0
149,9.46098,78400,35840,128,launch,0
150,9.46291,78400,35840,128,launch,0
151,9.45892,78400,35840,128,launch,0
152,9.46102,78400,35840,128,launch,0
153,9.46111,78400,35840,128,launch,0
154,9.46244,78400,35840,128,launch,0
155,9.46056,78400,35840,128,launch,0
156,9.4609,78400,35840,128,launch,0
157,9.45657,78400,35840,128,launch,0
158,9.45928,78400,35840,128,launch,0
159,9.46276,78400,35840,128,launch,0
160,9.46675,78400,35840,128,launch,0
161,9.46472,78400,35840,128,launch,0
162,9.4639,78400,35840,128,launch,0
163,9.46433,78400,35840,128,launch,0
164,9.46178,78400,35840,128,launch,0
165,9.46196,78400,35840,128,launch,0
166,9.46179,78400,35840,128,launch,0
167,9.46265,78400,35840,128,launch,0
168,9.46448,78400,35840,128,launch,0
169,9.46165,78400,35840,128,launch,0
170,9.45873,78400,35840,128,launch,0
171,9.46068,78400,35840,128,launch,0
172,9.46184,78400,35840,128,launch,0
173,9.46267,78400,35840,128,launch,0
174,9.4577,78400,35840,128,launch,0
175,9.46154,78400,35840,128,launch,0
176,9.46387,78400,35840,128,launch,0
177,9.4604,78400,35840,128,launch,0
178,9.46231,78400,35840,128,launch,0
179,9.46404,78400,35840,128,launch,0
180,9.46266,78400,35840,128,launch,0
181,9.4596,78400,35840,128,launch,0
182,9.46126,78400,35840,128,launch,0
183,9.46174,78400,35840,128,launch,0
184,9.45926,78400,35840,128,launch,0
185,9.46319,78400,35840,128,launch,0
186,9.46393,78400,35840,128,launch,0
187,9.4623,78400,35840,128,launch,0
188,9.46348,78400,35840,128,launch,0
189,9.46327,78400,35840,128,launch,0
190,9.46198,78400,35840,128,launch,0
191,9.45887,78400,35840,128,launch,0
192,9.45999,78400,35840,128,launch,0
193,9.46188,78400,35840,128,launch,0
194,9.46246,78400,35840,128,launch,0
195,9.46064,78400,35840,128,launch,0
196,9.46042,78400,35840,128,launch,0
197,9.46136,78400,35840,128,launch,0
198,9.46128,78400,35840,128,launch,0
199,9.46327,78400,35840,128,launch,0
