time,kernel,dimension,blocksize,operation,
0,0.613593,16250,32000,1280,graphApiYesDependency,1
1,0.119267,16250,32000,1280,graphApiYesDependency,1
2,0.127226,16250,32000,1280,graphApiYesDependency,1
3,0.133191,16250,32000,1280,graphApiYesDependency,1
4,0.137466,16250,32000,1280,graphApiYesDependency,1
5,0.137068,16250,32000,1280,graphApiYesDependency,1
6,0.138389,16250,32000,1280,graphApiYesDependency,1
7,0.138971,16250,32000,1280,graphApiYesDependency,1
8,0.138786,16250,32000,1280,graphApiYesDependency,1
9,0.138699,16250,32000,1280,graphApiYesDependency,1
