index,time,kernel,dimension,blocksize,operation,cudagraph
0,4.44614,8464,29440,320,launch,0
1,4.46267,8464,29440,320,launch,0
2,4.47433,8464,29440,320,launch,0
3,4.48163,8464,29440,320,launch,0
4,4.49135,8464,29440,320,launch,0
5,4.49788,8464,29440,320,launch,0
6,4.50325,8464,29440,320,launch,0
7,4.51362,8464,29440,320,launch,0
8,4.51686,8464,29440,320,launch,0
9,4.52359,8464,29440,320,launch,0
10,4.52719,8464,29440,320,launch,0
11,4.53126,8464,29440,320,launch,0
12,4.53301,8464,29440,320,launch,0
13,4.53817,8464,29440,320,launch,0
14,4.54138,8464,29440,320,launch,0
15,4.54347,8464,29440,320,launch,0
16,4.54565,8464,29440,320,launch,0
17,4.54676,8464,29440,320,launch,0
18,4.55133,8464,29440,320,launch,0
19,4.55039,8464,29440,320,launch,0
20,4.55542,8464,29440,320,launch,0
21,4.55484,8464,29440,320,launch,0
22,4.55657,8464,29440,320,launch,0
23,4.55741,8464,29440,320,launch,0
24,4.55704,8464,29440,320,launch,0
25,4.5569,8464,29440,320,launch,0
26,4.55848,8464,29440,320,launch,0
27,4.55603,8464,29440,320,launch,0
28,4.55426,8464,29440,320,launch,0
29,4.55772,8464,29440,320,launch,0
30,4.55415,8464,29440,320,launch,0
31,4.5555,8464,29440,320,launch,0
32,4.55232,8464,29440,320,launch,0
33,4.55539,8464,29440,320,launch,0
34,4.55134,8464,29440,320,launch,0
35,4.5521,8464,29440,320,launch,0
36,4.55076,8464,29440,320,launch,0
37,4.55246,8464,29440,320,launch,0
38,4.55012,8464,29440,320,launch,0
39,4.55265,8464,29440,320,launch,0
40,4.54803,8464,29440,320,launch,0
41,4.54744,8464,29440,320,launch,0
42,4.55107,8464,29440,320,launch,0
43,4.54482,8464,29440,320,launch,0
44,4.54545,8464,29440,320,launch,0
45,4.54655,8464,29440,320,launch,0
46,4.54413,8464,29440,320,launch,0
47,4.54616,8464,29440,320,launch,0
48,4.54651,8464,29440,320,launch,0
49,4.54569,8464,29440,320,launch,0
50,4.54231,8464,29440,320,launch,0
51,4.54623,8464,29440,320,launch,0
52,4.54112,8464,29440,320,launch,0
53,4.5482,8464,29440,320,launch,0
54,4.54017,8464,29440,320,launch,0
55,4.54715,8464,29440,320,launch,0
56,4.54092,8464,29440,320,launch,0
57,4.54139,8464,29440,320,launch,0
58,4.54008,8464,29440,320,launch,0
59,4.54512,8464,29440,320,launch,0
60,4.53917,8464,29440,320,launch,0
61,4.5455,8464,29440,320,launch,0
62,4.5382,8464,29440,320,launch,0
63,4.5456,8464,29440,320,launch,0
64,4.53861,8464,29440,320,launch,0
65,4.54402,8464,29440,320,launch,0
66,4.54254,8464,29440,320,launch,0
67,4.54162,8464,29440,320,launch,0
68,4.54175,8464,29440,320,launch,0
69,4.54114,8464,29440,320,launch,0
70,4.53823,8464,29440,320,launch,0
71,4.5417,8464,29440,320,launch,0
72,4.53652,8464,29440,320,launch,0
73,4.54284,8464,29440,320,launch,0
74,4.53625,8464,29440,320,launch,0
75,4.53896,8464,29440,320,launch,0
76,4.54193,8464,29440,320,launch,0
77,4.54202,8464,29440,320,launch,0
78,4.5415,8464,29440,320,launch,0
79,4.54385,8464,29440,320,launch,0
80,4.54012,8464,29440,320,launch,0
81,4.53906,8464,29440,320,launch,0
82,4.54279,8464,29440,320,launch,0
83,4.53596,8464,29440,320,launch,0
84,4.54249,8464,29440,320,launch,0
85,4.54271,8464,29440,320,launch,0
86,4.54124,8464,29440,320,launch,0
87,4.54081,8464,29440,320,launch,0
88,4.54109,8464,29440,320,launch,0
89,4.54189,8464,29440,320,launch,0
90,4.53772,8464,29440,320,launch,0
91,4.54257,8464,29440,320,launch,0
92,4.53831,8464,29440,320,launch,0
93,4.54445,8464,29440,320,launch,0
94,4.5409,8464,29440,320,launch,0
95,4.54248,8464,29440,320,launch,0
96,4.5412,8464,29440,320,launch,0
97,4.54169,8464,29440,320,launch,0
98,4.54171,8464,29440,320,launch,0
99,4.54338,8464,29440,320,launch,0
100,4.54236,8464,29440,320,launch,0
101,4.53879,8464,29440,320,launch,0
