index,time,kernel,dimension,blocksize,operation,cudagraph
0,3.44583,2116,29440,640,launch,0
1,3.46263,2116,29440,640,launch,0
2,3.46978,2116,29440,640,launch,0
3,3.4782,2116,29440,640,launch,0
4,3.48271,2116,29440,640,launch,0
5,3.49195,2116,29440,640,launch,0
6,3.49916,2116,29440,640,launch,0
7,3.50836,2116,29440,640,launch,0
8,3.51239,2116,29440,640,launch,0
9,3.51781,2116,29440,640,launch,0
10,3.52003,2116,29440,640,launch,0
11,3.52488,2116,29440,640,launch,0
12,3.52734,2116,29440,640,launch,0
13,3.52981,2116,29440,640,launch,0
14,3.53232,2116,29440,640,launch,0
15,3.53533,2116,29440,640,launch,0
16,3.53851,2116,29440,640,launch,0
17,3.53958,2116,29440,640,launch,0
18,3.54031,2116,29440,640,launch,0
19,3.54116,2116,29440,640,launch,0
20,3.54321,2116,29440,640,launch,0
21,3.54463,2116,29440,640,launch,0
22,3.54723,2116,29440,640,launch,0
23,3.54596,2116,29440,640,launch,0
24,3.55048,2116,29440,640,launch,0
25,3.55015,2116,29440,640,launch,0
26,3.54909,2116,29440,640,launch,0
27,3.54788,2116,29440,640,launch,0
28,3.55082,2116,29440,640,launch,0
29,3.55298,2116,29440,640,launch,0
30,3.54983,2116,29440,640,launch,0
31,3.55023,2116,29440,640,launch,0
32,3.5484,2116,29440,640,launch,0
33,3.55046,2116,29440,640,launch,0
34,3.5505,2116,29440,640,launch,0
35,3.55133,2116,29440,640,launch,0
36,3.54865,2116,29440,640,launch,0
37,3.55054,2116,29440,640,launch,0
38,3.54732,2116,29440,640,launch,0
39,3.54952,2116,29440,640,launch,0
40,3.54834,2116,29440,640,launch,0
41,3.54881,2116,29440,640,launch,0
42,3.54718,2116,29440,640,launch,0
43,3.5467,2116,29440,640,launch,0
44,3.54494,2116,29440,640,launch,0
45,3.54609,2116,29440,640,launch,0
46,3.54466,2116,29440,640,launch,0
47,3.54373,2116,29440,640,launch,0
48,3.54449,2116,29440,640,launch,0
49,3.54218,2116,29440,640,launch,0
50,3.54301,2116,29440,640,launch,0
51,3.54348,2116,29440,640,launch,0
52,3.54317,2116,29440,640,launch,0
53,3.54192,2116,29440,640,launch,0
54,3.54304,2116,29440,640,launch,0
55,3.54242,2116,29440,640,launch,0
56,3.5403,2116,29440,640,launch,0
57,3.54092,2116,29440,640,launch,0
58,3.541,2116,29440,640,launch,0
59,3.53897,2116,29440,640,launch,0
60,3.54106,2116,29440,640,launch,0
61,3.5395,2116,29440,640,launch,0
62,3.54013,2116,29440,640,launch,0
63,3.53895,2116,29440,640,launch,0
64,3.54024,2116,29440,640,launch,0
65,3.53958,2116,29440,640,launch,0
66,3.53746,2116,29440,640,launch,0
67,3.53809,2116,29440,640,launch,0
68,3.53844,2116,29440,640,launch,0
69,3.54042,2116,29440,640,launch,0
70,3.53597,2116,29440,640,launch,0
71,3.53788,2116,29440,640,launch,0
72,3.5371,2116,29440,640,launch,0
73,3.53543,2116,29440,640,launch,0
74,3.53704,2116,29440,640,launch,0
75,3.53607,2116,29440,640,launch,0
76,3.53713,2116,29440,640,launch,0
77,3.5382,2116,29440,640,launch,0
78,3.53651,2116,29440,640,launch,0
79,3.53594,2116,29440,640,launch,0
80,3.53515,2116,29440,640,launch,0
81,3.53643,2116,29440,640,launch,0
82,3.53717,2116,29440,640,launch,0
83,3.53663,2116,29440,640,launch,0
84,3.53629,2116,29440,640,launch,0
85,3.53446,2116,29440,640,launch,0
86,3.53512,2116,29440,640,launch,0
87,3.53405,2116,29440,640,launch,0
88,3.53662,2116,29440,640,launch,0
89,3.53692,2116,29440,640,launch,0
90,3.53764,2116,29440,640,launch,0
91,3.53654,2116,29440,640,launch,0
92,3.5342,2116,29440,640,launch,0
93,3.53698,2116,29440,640,launch,0
94,3.53544,2116,29440,640,launch,0
95,3.53782,2116,29440,640,launch,0
96,3.53668,2116,29440,640,launch,0
97,3.53794,2116,29440,640,launch,0
98,3.53496,2116,29440,640,launch,0
99,3.5378,2116,29440,640,launch,0
100,3.53759,2116,29440,640,launch,0
101,3.53555,2116,29440,640,launch,0
102,3.5367,2116,29440,640,launch,0
103,3.53528,2116,29440,640,launch,0
104,3.53554,2116,29440,640,launch,0
105,3.53651,2116,29440,640,launch,0
106,3.53783,2116,29440,640,launch,0
107,3.53948,2116,29440,640,launch,0
108,3.53681,2116,29440,640,launch,0
109,3.53618,2116,29440,640,launch,0
110,3.53719,2116,29440,640,launch,0
111,3.53862,2116,29440,640,launch,0
112,3.53736,2116,29440,640,launch,0
113,3.53579,2116,29440,640,launch,0
114,3.53706,2116,29440,640,launch,0
115,3.53703,2116,29440,640,launch,0
116,3.53715,2116,29440,640,launch,0
117,3.53677,2116,29440,640,launch,0
118,3.53736,2116,29440,640,launch,0
119,3.53668,2116,29440,640,launch,0
120,3.53817,2116,29440,640,launch,0
121,3.53633,2116,29440,640,launch,0
122,3.53864,2116,29440,640,launch,0
123,3.53423,2116,29440,640,launch,0
124,3.53539,2116,29440,640,launch,0
125,3.53694,2116,29440,640,launch,0
126,3.53795,2116,29440,640,launch,0
127,3.53684,2116,29440,640,launch,0
128,3.53676,2116,29440,640,launch,0
129,3.53887,2116,29440,640,launch,0
130,3.53455,2116,29440,640,launch,0
131,3.53571,2116,29440,640,launch,0
132,3.53764,2116,29440,640,launch,0
133,3.5354,2116,29440,640,launch,0
134,3.53456,2116,29440,640,launch,0
135,3.53744,2116,29440,640,launch,0
136,3.53665,2116,29440,640,launch,0
137,3.53824,2116,29440,640,launch,0
138,3.53718,2116,29440,640,launch,0
139,3.53663,2116,29440,640,launch,0
140,3.53788,2116,29440,640,launch,0
141,3.53707,2116,29440,640,launch,0
142,3.53716,2116,29440,640,launch,0
143,3.53615,2116,29440,640,launch,0
144,3.53726,2116,29440,640,launch,0
145,3.53641,2116,29440,640,launch,0
146,3.53794,2116,29440,640,launch,0
147,3.53643,2116,29440,640,launch,0
148,3.53649,2116,29440,640,launch,0
149,3.53463,2116,29440,640,launch,0
150,3.53673,2116,29440,640,launch,0
151,3.5378,2116,29440,640,launch,0
152,3.53685,2116,29440,640,launch,0
153,3.53738,2116,29440,640,launch,0
154,3.53648,2116,29440,640,launch,0
155,3.53825,2116,29440,640,launch,0
156,3.53481,2116,29440,640,launch,0
157,3.5373,2116,29440,640,launch,0
158,3.53662,2116,29440,640,launch,0
159,3.53701,2116,29440,640,launch,0
160,3.53702,2116,29440,640,launch,0
161,3.53736,2116,29440,640,launch,0
162,3.53541,2116,29440,640,launch,0
163,3.53506,2116,29440,640,launch,0
164,3.53713,2116,29440,640,launch,0
165,3.5372,2116,29440,640,launch,0
166,3.53731,2116,29440,640,launch,0
167,3.53761,2116,29440,640,launch,0
168,3.53814,2116,29440,640,launch,0
169,3.537,2116,29440,640,launch,0
170,3.53738,2116,29440,640,launch,0
171,3.53653,2116,29440,640,launch,0
172,3.53689,2116,29440,640,launch,0
173,3.53813,2116,29440,640,launch,0
174,3.53643,2116,29440,640,launch,0
175,3.53597,2116,29440,640,launch,0
176,3.53802,2116,29440,640,launch,0
177,3.53797,2116,29440,640,launch,0
178,3.53792,2116,29440,640,launch,0
179,3.5382,2116,29440,640,launch,0
180,3.53763,2116,29440,640,launch,0
181,3.53699,2116,29440,640,launch,0
182,3.53792,2116,29440,640,launch,0
183,3.53806,2116,29440,640,launch,0
184,3.53814,2116,29440,640,launch,0
185,3.53793,2116,29440,640,launch,0
186,3.53731,2116,29440,640,launch,0
187,3.53755,2116,29440,640,launch,0
188,3.53722,2116,29440,640,launch,0
189,3.53736,2116,29440,640,launch,0
190,3.53796,2116,29440,640,launch,0
191,3.53838,2116,29440,640,launch,0
192,3.53785,2116,29440,640,launch,0
193,3.53727,2116,29440,640,launch,0
194,3.53856,2116,29440,640,launch,0
195,3.53831,2116,29440,640,launch,0
196,3.5369,2116,29440,640,launch,0
197,3.53766,2116,29440,640,launch,0
198,3.537,2116,29440,640,launch,0
199,3.53711,2116,29440,640,launch,0
