index,time,kernel,dimension,blocksizeoperation,cudagraph,
0,0.124601,1,8960,8960,launch,0
1,0.124524,1,8960,8960,launch,0
2,0.0995078,1,8960,8960,launch,0
3,0.0987461,1,8960,8960,launch,0
4,0.103936,1,8960,8960,launch,0
5,0.10328,1,8960,8960,launch,0
6,0.0994503,1,8960,8960,launch,0
7,0.0988774,1,8960,8960,launch,0
8,0.10304,1,8960,8960,launch,0
9,0.100192,1,8960,8960,launch,0
10,0.0982061,1,8960,8960,launch,0
11,0.0999429,1,8960,8960,launch,0
12,0.10651,1,8960,8960,launch,0
13,0.102302,1,8960,8960,launch,0
14,0.0980653,1,8960,8960,launch,0
15,0.0977023,1,8960,8960,launch,0
16,0.0995499,1,8960,8960,launch,0
17,0.103582,1,8960,8960,launch,0
18,0.100295,1,8960,8960,launch,0
19,0.0981215,1,8960,8960,launch,0
20,0.0977008,1,8960,8960,launch,0
21,0.0977115,1,8960,8960,launch,0
22,0.10013,1,8960,8960,launch,0
23,0.0998541,1,8960,8960,launch,0
24,0.0982546,1,8960,8960,launch,0
25,0.0984374,1,8960,8960,launch,0
26,0.0984935,1,8960,8960,launch,0
27,0.103673,1,8960,8960,launch,0
28,0.100455,1,8960,8960,launch,0
29,0.0984767,1,8960,8960,launch,0
30,0.101278,1,8960,8960,launch,0
31,0.0993683,1,8960,8960,launch,0
32,0.102126,1,8960,8960,launch,0
33,0.100154,1,8960,8960,launch,0
34,0.0983708,1,8960,8960,launch,0
35,0.1027,1,8960,8960,launch,0
36,0.101151,1,8960,8960,launch,0
37,0.0990319,1,8960,8960,launch,0
38,0.0990322,1,8960,8960,launch,0
39,0.0979349,1,8960,8960,launch,0
40,0.0990329,1,8960,8960,launch,0
41,0.0984896,1,8960,8960,launch,0
42,0.0990347,1,8960,8960,launch,0
43,0.0990314,1,8960,8960,launch,0
44,0.0979844,1,8960,8960,launch,0
45,0.0989825,1,8960,8960,launch,0
46,0.100054,1,8960,8960,launch,0
47,0.099384,1,8960,8960,launch,0
48,0.0990317,1,8960,8960,launch,0
49,0.0982106,1,8960,8960,launch,0
50,0.0990314,1,8960,8960,launch,0
51,0.0990319,1,8960,8960,launch,0
52,0.0990328,1,8960,8960,launch,0
53,0.0981818,1,8960,8960,launch,0
54,0.101805,1,8960,8960,launch,0
55,0.10056,1,8960,8960,launch,0
56,0.0990352,1,8960,8960,launch,0
57,0.0990331,1,8960,8960,launch,0
58,0.0990342,1,8960,8960,launch,0
59,0.0984831,1,8960,8960,launch,0
60,0.0990321,1,8960,8960,launch,0
61,0.0990343,1,8960,8960,launch,0
62,0.0990337,1,8960,8960,launch,0
63,0.0979318,1,8960,8960,launch,0
64,0.0999647,1,8960,8960,launch,0
65,0.0994775,1,8960,8960,launch,0
66,0.0990341,1,8960,8960,launch,0
67,0.0990326,1,8960,8960,launch,0
68,0.0990316,1,8960,8960,launch,0
69,0.0990309,1,8960,8960,launch,0
70,0.0990308,1,8960,8960,launch,0
71,0.0990318,1,8960,8960,launch,0
72,0.0990316,1,8960,8960,launch,0
73,0.0984809,1,8960,8960,launch,0
74,0.0990319,1,8960,8960,launch,0
75,0.0990323,1,8960,8960,launch,0
76,0.0990308,1,8960,8960,launch,0
77,0.0990315,1,8960,8960,launch,0
78,0.0990322,1,8960,8960,launch,0
79,0.099032,1,8960,8960,launch,0
80,0.099032,1,8960,8960,launch,0
81,0.0999334,1,8960,8960,launch,0
82,0.099503,1,8960,8960,launch,0
83,0.0990327,1,8960,8960,launch,0
84,0.0990326,1,8960,8960,launch,0
85,0.0990308,1,8960,8960,launch,0
86,0.0990319,1,8960,8960,launch,0
87,0.0990304,1,8960,8960,launch,0
88,0.0990309,1,8960,8960,launch,0
89,0.0990291,1,8960,8960,launch,0
90,0.099031,1,8960,8960,launch,0
91,0.0990356,1,8960,8960,launch,0
92,0.0990328,1,8960,8960,launch,0
93,0.0990332,1,8960,8960,launch,0
94,0.0990319,1,8960,8960,launch,0
95,0.0999366,1,8960,8960,launch,0
96,0.0994985,1,8960,8960,launch,0
97,0.099032,1,8960,8960,launch,0
98,0.0990315,1,8960,8960,launch,0
99,0.0990314,1,8960,8960,launch,0
100,0.0990322,1,8960,8960,launch,0
101,0.0990305,1,8960,8960,launch,0
102,0.099031,1,8960,8960,launch,0
103,0.0990321,1,8960,8960,launch,0
104,0.099231,1,8960,8960,launch,0
105,0.100394,1,8960,8960,launch,0
106,0.0997593,1,8960,8960,launch,0
107,0.104193,1,8960,8960,launch,0
108,0.100875,1,8960,8960,launch,0
109,0.099022,1,8960,8960,launch,0
110,0.0990325,1,8960,8960,launch,0
111,0.0990313,1,8960,8960,launch,0
112,0.0990321,1,8960,8960,launch,0
113,0.099029,1,8960,8960,launch,0
114,0.099031,1,8960,8960,launch,0
115,0.0990303,1,8960,8960,launch,0
116,0.0993649,1,8960,8960,launch,0
117,0.100397,1,8960,8960,launch,0
118,0.0998012,1,8960,8960,launch,0
119,0.099033,1,8960,8960,launch,0
120,0.0990343,1,8960,8960,launch,0
121,0.0990314,1,8960,8960,launch,0
122,0.0990319,1,8960,8960,launch,0
123,0.0990337,1,8960,8960,launch,0
124,0.0990316,1,8960,8960,launch,0
125,0.0990312,1,8960,8960,launch,0
126,0.0998242,1,8960,8960,launch,0
127,0.103014,1,8960,8960,launch,0
128,0.101884,1,8960,8960,launch,0
129,0.0990317,1,8960,8960,launch,0
130,0.0990322,1,8960,8960,launch,0
131,0.0990326,1,8960,8960,launch,0
132,0.0990305,1,8960,8960,launch,0
133,0.0990341,1,8960,8960,launch,0
