index,time,kernel,dimension,blocksize,operation,cudagraph
0,7.97363,9,38400,12800,launch,0
1,7.9952,9,38400,12800,launch,0
2,7.89121,9,38400,12800,launch,0
3,7.89985,9,38400,12800,launch,0
4,8.00174,9,38400,12800,launch,0
5,8.09506,9,38400,12800,launch,0
6,7.88778,9,38400,12800,launch,0
7,7.85447,9,38400,12800,launch,0
8,8.11589,9,38400,12800,launch,0
9,8.19861,9,38400,12800,launch,0
10,7.98683,9,38400,12800,launch,0
11,8.3384,9,38400,12800,launch,0
12,8.17704,9,38400,12800,launch,0
13,8.29638,9,38400,12800,launch,0
14,8.10495,9,38400,12800,launch,0
15,8.48345,9,38400,12800,launch,0
16,8.355,9,38400,12800,launch,0
17,8.14554,9,38400,12800,launch,0
18,8.04971,9,38400,12800,launch,0
19,8.14394,9,38400,12800,launch,0
20,8.13459,9,38400,12800,launch,0
21,8.09573,9,38400,12800,launch,0
22,8.23547,9,38400,12800,launch,0
23,7.94742,9,38400,12800,launch,0
24,7.90262,9,38400,12800,launch,0
25,8.24566,9,38400,12800,launch,0
26,8.13823,9,38400,12800,launch,0
27,8.44743,9,38400,12800,launch,0
28,8.245,9,38400,12800,launch,0
29,8.37384,9,38400,12800,launch,0
30,8.14286,9,38400,12800,launch,0
31,8.35992,9,38400,12800,launch,0
32,8.26584,9,38400,12800,launch,0
33,7.96447,9,38400,12800,launch,0
34,8.12992,9,38400,12800,launch,0
35,8.02649,9,38400,12800,launch,0
36,8.46367,9,38400,12800,launch,0
37,8.28753,9,38400,12800,launch,0
38,8.19189,9,38400,12800,launch,0
39,8.49499,9,38400,12800,launch,0
40,8.4545,9,38400,12800,launch,0
41,8.36164,9,38400,12800,launch,0
42,8.42381,9,38400,12800,launch,0
43,8.30242,9,38400,12800,launch,0
44,8.49408,9,38400,12800,launch,0
45,8.32671,9,38400,12800,launch,0
46,8.37866,9,38400,12800,launch,0
47,8.27021,9,38400,12800,launch,0
48,8.31523,9,38400,12800,launch,0
49,8.33109,9,38400,12800,launch,0
50,8.13239,9,38400,12800,launch,0
51,7.95627,9,38400,12800,launch,0
52,8.1063,9,38400,12800,launch,0
53,8.20227,9,38400,12800,launch,0
54,8.14148,9,38400,12800,launch,0
55,8.30907,9,38400,12800,launch,0
56,8.29844,9,38400,12800,launch,0
57,8.28512,9,38400,12800,launch,0
58,8.21066,9,38400,12800,launch,0
59,8.23468,9,38400,12800,launch,0
60,8.05395,9,38400,12800,launch,0
61,8.17128,9,38400,12800,launch,0
62,8.38347,9,38400,12800,launch,0
63,8.22349,9,38400,12800,launch,0
64,8.19217,9,38400,12800,launch,0
65,8.38909,9,38400,12800,launch,0
66,8.22383,9,38400,12800,launch,0
67,8.29852,9,38400,12800,launch,0
68,8.35672,9,38400,12800,launch,0
69,8.26288,9,38400,12800,launch,0
70,8.26323,9,38400,12800,launch,0
71,8.10664,9,38400,12800,launch,0
72,8.20068,9,38400,12800,launch,0
73,8.35857,9,38400,12800,launch,0
74,8.05139,9,38400,12800,launch,0
75,8.03484,9,38400,12800,launch,0
76,8.15924,9,38400,12800,launch,0
77,8.03372,9,38400,12800,launch,0
78,8.05657,9,38400,12800,launch,0
79,8.21469,9,38400,12800,launch,0
80,8.37373,9,38400,12800,launch,0
81,8.37283,9,38400,12800,launch,0
82,8.34878,9,38400,12800,launch,0
83,8.4763,9,38400,12800,launch,0
84,8.61857,9,38400,12800,launch,0
85,8.2161,9,38400,12800,launch,0
86,8.28499,9,38400,12800,launch,0
87,8.18879,9,38400,12800,launch,0
88,8.25391,9,38400,12800,launch,0
89,8.33549,9,38400,12800,launch,0
90,8.32895,9,38400,12800,launch,0
91,8.43759,9,38400,12800,launch,0
92,8.08171,9,38400,12800,launch,0
93,8.31712,9,38400,12800,launch,0
94,8.14386,9,38400,12800,launch,0
95,8.34577,9,38400,12800,launch,0
96,8.37049,9,38400,12800,launch,0
97,8.34826,9,38400,12800,launch,0
