index,time,kernel,dimension,blocksize,operation,cudagraph
0,1.53331,22500,19200,128,launch,0
1,1.54098,22500,19200,128,launch,0
2,1.53953,22500,19200,128,launch,0
3,1.54268,22500,19200,128,launch,0
4,1.54299,22500,19200,128,launch,0
5,1.54315,22500,19200,128,launch,0
6,1.54499,22500,19200,128,launch,0
7,1.54418,22500,19200,128,launch,0
8,1.546,22500,19200,128,launch,0
9,1.54558,22500,19200,128,launch,0
10,1.54734,22500,19200,128,launch,0
11,1.54582,22500,19200,128,launch,0
12,1.5491,22500,19200,128,launch,0
13,1.54582,22500,19200,128,launch,0
14,1.54932,22500,19200,128,launch,0
15,1.547,22500,19200,128,launch,0
16,1.55045,22500,19200,128,launch,0
17,1.54947,22500,19200,128,launch,0
18,1.54931,22500,19200,128,launch,0
19,1.55113,22500,19200,128,launch,0
20,1.54925,22500,19200,128,launch,0
21,1.55114,22500,19200,128,launch,0
22,1.55003,22500,19200,128,launch,0
23,1.55288,22500,19200,128,launch,0
24,1.5501,22500,19200,128,launch,0
25,1.55186,22500,19200,128,launch,0
26,1.55105,22500,19200,128,launch,0
27,1.55244,22500,19200,128,launch,0
28,1.55216,22500,19200,128,launch,0
29,1.55386,22500,19200,128,launch,0
30,1.55071,22500,19200,128,launch,0
31,1.55351,22500,19200,128,launch,0
32,1.55126,22500,19200,128,launch,0
33,1.55431,22500,19200,128,launch,0
34,1.55144,22500,19200,128,launch,0
35,1.55347,22500,19200,128,launch,0
36,1.55243,22500,19200,128,launch,0
37,1.5549,22500,19200,128,launch,0
38,1.55251,22500,19200,128,launch,0
39,1.55489,22500,19200,128,launch,0
40,1.55243,22500,19200,128,launch,0
41,1.55486,22500,19200,128,launch,0
42,1.5533,22500,19200,128,launch,0
43,1.55503,22500,19200,128,launch,0
44,1.55279,22500,19200,128,launch,0
45,1.55483,22500,19200,128,launch,0
46,1.55321,22500,19200,128,launch,0
47,1.55296,22500,19200,128,launch,0
48,1.55584,22500,19200,128,launch,0
49,1.55409,22500,19200,128,launch,0
50,1.55556,22500,19200,128,launch,0
51,1.55366,22500,19200,128,launch,0
52,1.55645,22500,19200,128,launch,0
53,1.55338,22500,19200,128,launch,0
54,1.55584,22500,19200,128,launch,0
55,1.5541,22500,19200,128,launch,0
56,1.55515,22500,19200,128,launch,0
57,1.55375,22500,19200,128,launch,0
58,1.55629,22500,19200,128,launch,0
59,1.55416,22500,19200,128,launch,0
60,1.55477,22500,19200,128,launch,0
61,1.55532,22500,19200,128,launch,0
62,1.55416,22500,19200,128,launch,0
63,1.55579,22500,19200,128,launch,0
64,1.55515,22500,19200,128,launch,0
65,1.55444,22500,19200,128,launch,0
66,1.55681,22500,19200,128,launch,0
67,1.55498,22500,19200,128,launch,0
68,1.55621,22500,19200,128,launch,0
69,1.55459,22500,19200,128,launch,0
70,1.55604,22500,19200,128,launch,0
71,1.5553,22500,19200,128,launch,0
72,1.55482,22500,19200,128,launch,0
73,1.55672,22500,19200,128,launch,0
74,1.55495,22500,19200,128,launch,0
75,1.55653,22500,19200,128,launch,0
76,1.55452,22500,19200,128,launch,0
77,1.55675,22500,19200,128,launch,0
78,1.55569,22500,19200,128,launch,0
79,1.55543,22500,19200,128,launch,0
80,1.55638,22500,19200,128,launch,0
81,1.55523,22500,19200,128,launch,0
82,1.55719,22500,19200,128,launch,0
83,1.55511,22500,19200,128,launch,0
84,1.55716,22500,19200,128,launch,0
85,1.55535,22500,19200,128,launch,0
86,1.55628,22500,19200,128,launch,0
87,1.55648,22500,19200,128,launch,0
88,1.55588,22500,19200,128,launch,0
89,1.55649,22500,19200,128,launch,0
90,1.55568,22500,19200,128,launch,0
91,1.5558,22500,19200,128,launch,0
92,1.55779,22500,19200,128,launch,0
93,1.55581,22500,19200,128,launch,0
94,1.55636,22500,19200,128,launch,0
95,1.55564,22500,19200,128,launch,0
96,1.55684,22500,19200,128,launch,0
97,1.55709,22500,19200,128,launch,0
98,1.55555,22500,19200,128,launch,0
99,1.55645,22500,19200,128,launch,0
100,1.55596,22500,19200,128,launch,0
101,1.55851,22500,19200,128,launch,0
102,1.5559,22500,19200,128,launch,0
103,1.55722,22500,19200,128,launch,0
104,1.55746,22500,19200,128,launch,0
105,1.55553,22500,19200,128,launch,0
106,1.55728,22500,19200,128,launch,0
107,1.55545,22500,19200,128,launch,0
108,1.55742,22500,19200,128,launch,0
109,1.55698,22500,19200,128,launch,0
110,1.55563,22500,19200,128,launch,0
111,1.55779,22500,19200,128,launch,0
112,1.5562,22500,19200,128,launch,0
113,1.55686,22500,19200,128,launch,0
114,1.55654,22500,19200,128,launch,0
115,1.55728,22500,19200,128,launch,0
116,1.55641,22500,19200,128,launch,0
117,1.55758,22500,19200,128,launch,0
118,1.55587,22500,19200,128,launch,0
119,1.55652,22500,19200,128,launch,0
120,1.5561,22500,19200,128,launch,0
121,1.55714,22500,19200,128,launch,0
122,1.5559,22500,19200,128,launch,0
123,1.55695,22500,19200,128,launch,0
124,1.5557,22500,19200,128,launch,0
125,1.55699,22500,19200,128,launch,0
126,1.55585,22500,19200,128,launch,0
127,1.55772,22500,19200,128,launch,0
128,1.55576,22500,19200,128,launch,0
129,1.55572,22500,19200,128,launch,0
130,1.55735,22500,19200,128,launch,0
131,1.55445,22500,19200,128,launch,0
132,1.55736,22500,19200,128,launch,0
133,1.55545,22500,19200,128,launch,0
134,1.55814,22500,19200,128,launch,0
135,1.55453,22500,19200,128,launch,0
136,1.55866,22500,19200,128,launch,0
137,1.55563,22500,19200,128,launch,0
138,1.5555,22500,19200,128,launch,0
139,1.55739,22500,19200,128,launch,0
140,1.55499,22500,19200,128,launch,0
141,1.55709,22500,19200,128,launch,0
142,1.5559,22500,19200,128,launch,0
143,1.55721,22500,19200,128,launch,0
144,1.55672,22500,19200,128,launch,0
145,1.55666,22500,19200,128,launch,0
146,1.55756,22500,19200,128,launch,0
147,1.5543,22500,19200,128,launch,0
148,1.55819,22500,19200,128,launch,0
149,1.55422,22500,19200,128,launch,0
150,1.55817,22500,19200,128,launch,0
151,1.5565,22500,19200,128,launch,0
152,1.55655,22500,19200,128,launch,0
153,1.55888,22500,19200,128,launch,0
154,1.5541,22500,19200,128,launch,0
155,1.55842,22500,19200,128,launch,0
156,1.5553,22500,19200,128,launch,0
157,1.5565,22500,19200,128,launch,0
158,1.55661,22500,19200,128,launch,0
159,1.55663,22500,19200,128,launch,0
160,1.55777,22500,19200,128,launch,0
161,1.5551,22500,19200,128,launch,0
162,1.55732,22500,19200,128,launch,0
163,1.55686,22500,19200,128,launch,0
164,1.5559,22500,19200,128,launch,0
165,1.55675,22500,19200,128,launch,0
166,1.55629,22500,19200,128,launch,0
167,1.55681,22500,19200,128,launch,0
168,1.55572,22500,19200,128,launch,0
169,1.55807,22500,19200,128,launch,0
170,1.55503,22500,19200,128,launch,0
171,1.55851,22500,19200,128,launch,0
172,1.55681,22500,19200,128,launch,0
173,1.55669,22500,19200,128,launch,0
174,1.55847,22500,19200,128,launch,0
175,1.55532,22500,19200,128,launch,0
176,1.55755,22500,19200,128,launch,0
